time, dt.le, dt.lps, dt.re, dt.rps, dt.rsp, i.jx, i.jy, i.ld, i.ljs, i.lu, i.rjs, i.sd, i.sf, i.ssd, i.ssu, i.su, l.sl, lms.s, r.s, s.aes, s.hf, s.m, s.sf, s.sp, so.fbe, so.fe, so.lbu, so.lu, so.sbrun, so.sbu, so.su, spid.nto, spid.vsp
76579, , , , , , , , , , , , , , , , , , , , , , -2.5664213866723163E-278, , , , , , , , , , , 
76779, , , , , , , , , , , , , , , , , , , , , , -7.249505202391872E-280, , , , , , , , , , , 
76979, , , , , , , , , , , , , , , , , , , , , , -2.047805787172438E-281, , , , , , , , , , , 
77179, , , , , , , , , , , , , , , , , , , , , , -5.78454449635175E-283, , , , , , , , , , , 
77379, , , , , , , , , , , , , , , , , , , , , , -1.6339906469585395E-284, , , , , , , , , , , 
77579, , , , , , , , , , , , , , , , , , , , , , -4.615619148632842E-286, , , , , , , , , , , 
77779, , , , , , , , , , , , , , , , , , , , , , -1.303798168299229E-287, , , , , , , , , , , 
77979, , , , , , , , , , , , , , , , , , , , , , -3.682907122360684E-289, , , , , , , , , , , 
78179, , , , , , , , , , , , , , , , , , , , , , -1.0403301064327068E-290, , , , , , , , , , , 
78379, , , , , , , , , , , , , , , , , , , , , , -2.938675058567752E-292, , , , , , , , , , , 
78579, , , , , , , , , , , , , , , , , , , , , , -8.301029688990146E-294, , , , , , , , , , , 
78779, , , , , , , , , , , , , , , , , , , , , , -2.344835428353882E-295, , , , , , , , , , , 
78979, , , , , , , , , , , , , , , , , , , , , , -6.623579714882842E-297, , , , , , , , , , , 
79179, , , , , , , , , , , , , , , , , , , , , , -1.8709973292328786E-298, , , , , , , , , , , 
79379, , , , , , , , , , , , , , , , , , , , , , -5.285104364533919E-300, , , , , , , , , , , 
79579, , , , , , , , , , , , , , , , , , , , , , -1.4929111713627046E-301, , , , , , , , , , , 
79779, , , , , , , , , , , , , , , , , , , , , , -4.217104548655614E-303, , , , , , , , , , , 
79979, , , , , , , , , , , , , , , , , , , , , , -1.1912276574405264E-304, , , , , , , , , , , 
515279, , , , , , , , , , , , , , , , , , , Disabled, , , , , , , , , , , , , , 0.0
515379, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, , , false, false, false, false, false, , false, , , false, , false, , , false, , false, true, false, false, , 
515479, , 0.0, , , , , , , , false, 0.0, , , , , , true, , , 0.0, , -1.1912276574405264E-304, , 0.0, false, , false, , , , , , 
630679, , , , , , , , , , , , , , , , , , , Disabled, , , , , , , , , , , , , , 0.0
630779, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, false, 0.0, false, false, false, false, false, true, false, , 0.0, false, -1.1912276574405264E-304, false, 0.0, false, false, false, false, true, false, false, , 
643679, , , , , , , , , , , , , , , , , , , , , , 0.0, , , , , , , false, , , , 
1163979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, false, 0.0, false, false, false, false, false, true, false, Disabled, 0.0, false, 0.0, false, 0.0, false, false, false, false, false, false, false, , 0.0
1292479, , , , , , , , , , , , , , , , , , , Disabled, , , , , , , , , , , , , , 0.0
1292679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, false, 0.0, false, false, false, false, false, true, false, , 0.0, false, 0.0, false, 0.0, false, false, false, false, false, false, false, , 
1388079, , , , , , , , , , , , , , , , , , , Disabled, , , , , , , , , , , , , , 0.0
1388179, , , , , , , 0.0, , , , , , , , , , , false, , , , , false, , , false, , , , , false, , 
1388279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , false, 0.0, false, 0.0, false, false, false, false, false, true, , , 0.0, false, 0.0, , 0.0, false, , false, false, false, false, , , 
1448979, , , , , , , , , , , , , , , , , , , Teleop, , , , , , , , , , , , , , 
1451679, , , , , , , , , , , , , , , true, , , , , -6612.499999998966, , -0.9985807950000645, , -0.25, , , , , , , , , 
1451879, , , , , , , , , , , , , , , false, , , , , -4825.0000000009595, , -0.37461300581834983, , , , , , , , , , , 
1452079, , , , , , , , , , , , , , , , , , , , -6662.499999996591, , 0.10520660294303708, , , , , , , , , , , 
1452279, , , , , , , , , , , , , , , , , , , , -6112.500000001216, , -0.1970796013396862, , , , , , , , , , , 
1452479, , , , , , , , , , , , , , , , , , , , -5937.500000001181, , -0.15189034911658428, , , , , , , , , , , 
1452679, , , , , , , , , , , , , , , , , , , , -6100.000000001213, , -0.1409234084318796, , , , , , , , , , , 
1452879, , , , , , , , , , , , , , , , , , , , -6137.500000001221, , -0.14510187184685083, , , , , , , , , , , 
1453079, , , , , , , , , , , , , , , , , , , , -6124.999999996867, , -0.14393067420524586, , , , , , , , , , , 
1453279, , , , , , , , , , , , , , , , , , , , -6075.000000001209, , -0.15589662919507735, , , , , , , , , , , 
1453479, , , , , , , , , , , , , , , , , , , , -6062.500000001206, , -0.1557386316910988, , , , , , , , , , , 
1453679, , , , , , , , , , , , , , , , , , , , -6125.000000001219, , -0.14238871664722047, , , , , , , , , , , 
1453879, , , , , , , , , , , , , , , , , , , , -6100.000000001213, , -0.14001179953528345, , , , , , , , , , , 
1454079, , , , , , , , , , , , , , , , , , , , -6087.499999996886, , -0.15514989052337796, , , , , , , , , , , 
1454279, , , , , , , , , , , , , , , , , , , , -6150.000000001223, , -0.13661834896560593, , , , , , , , , , , 
1454479, , , , , , , , , , , , , , , , , , , , -6037.500000001201, , -0.15361418278278643, , , , , , , , , , , 
1454679, , , , , , , , , , , , , , , , , , , , -6125.000000001219, , -0.1519364792631559, , , , , , , , , , , 
1454879, , , , , , , , , , , , , , , , , , , , , , -0.14442275662563633, , , , , , , , , , , 
1455079, , , , , , , , , , , , , , , , , , , , -6037.499999996911, , -0.15400876209486478, , , , , , , , , , , 
1455279, , , , , , , , , , , , , , , , , , , , -6112.500000001216, , -0.13866785425681066, , , , , , , , , , , 
1455479, , , , , , , , , , , , , , , , , , , , -6087.500000001211, , -0.15592245463015297, , , , , , , , , , , 
1455679, , , , , , , , , , , , , , , , , , , , -6100.000000001213, , -0.1505968817921448, , , , , , , , , , , 
1455879, , , , , , , , , , , , , , , , , , , , , , -0.15296809289083696, , , , , , , , , , , 
1456079, , , , , , , , , , , , , , , , , , , , -6112.499999996873, , -0.14609585396317834, , , , , , , , , , , 
1456279, , , , , , , , , , , , , , , , , , , , -6075.000000001209, , -0.14441799057486243, , , , , , , , , , , 
1456479, , , , , , , , , , , , , , , , , , , , -6062.500000001206, , -0.1467134570576627, , , , , , , , , , , 
1456679, , , , , , , , , , , , , , , , , , , , -6112.500000001216, , -0.14679426916016064, , , , , , , , , , , 
1456879, , , , , , , , , , , , , , , , , , , , -6137.500000001221, , -0.14417254331583762, , , , , , , , , , , 
1457079, , , , , , , , , , , , , , , , , , , , -6099.9999999968795, , -0.14520238345004782, , , , , , , , , , , 
1457279, , , , , , , , , , , , , , , , , , , , -6100.000000001213, , -0.14113041696923118, , , , , , , , , , , 
1457479, , , , , , , , , , , , , , , , , , , , -6112.500000001216, , -0.15119266724668978, , , , , , , , , , , 
1457679, , , , , , , , , , , , , , , , , , , , -6012.500000001196, , -0.1617901417940111, , , , , , , , , , , 
1457879, , , , , , , , , , , , , , , , , , , , -6100.000000001213, , -0.14950263166270544, , , , , , , , , , , 
1458079, , , , , , , , , , , , , , , , , , , , -6124.999999996867, , -0.144336398427723, , , , , , , , , , , 
1458279, , , , , , , , , , , , , , , , , , , , -6025.000000001199, , -0.1539934382807837, , , , , , , , , , , 
1458479, , , , , , , , , , , , , , , true, , , , , -6362.500000001266, , -3.2814026348018217, , -0.5, , , , , , , , , 
1458679, , , , , , , , , , , , , , , false, , , , , -14362.500000002858, , 0.05542029832648404, , , , , , , , , , , 
1458879, , , , , , , , , , , , , , , , , , , , -11625.000000002312, , -0.5961405564156576, , , , , , , , , , , 
1459079, , , , , , , , , , , , , , , , , , , , -12099.99999999381, , -0.22882852254379848, , , , , , , , , , , 
1459279, , , , , , , , , , , , , , , true, , , , , -14690.476190475634, , -2.6849094839925964, , -0.75, , , , , , , , , 
1459479, 12.499999999993605, 0.006249999999996802, , , , , , , , , , , , , false, , , , , -19587.500000003896, , 0.0608668679719267, , , , , , , , , , , 
1459679, 0.0, 0.0, , , , , , , , , , , , , , , , , , -17937.50000000357, , -0.6916474364439055, , , , , , , , , , , 
1459879, , , , , , , , , , , , , , , , , , , , -17547.619047630258, , -0.5005683043991485, , , , , , , , , , , 
1460079, , , , , , , , , , , , , , , , , , , , -18124.999999990727, , -0.449167404114105, , , , , , , , , , , 
1460279, , , , , , , , , , , , , , true, , , , , , -13547.619047618535, , 1.7073483324111531, , -0.5, , , , , , , , , 
1460479, , , , , , , , , , , , , , false, , , , , , -12687.500000002525, , -0.6281292187293012, , , , , , , , , , , 
1460679, , , , , , , , , , , , , , true, , , , , , -5763.157894735187, , 0.7632914143534621, , -0.25, , , , , , , , , 
1460879, , , , , , , , , , , , , , , , , , , , -4928.571428574577, , 2.633818522728664, , 0.0, , , , , , , , , 
1461079, , , , , , , , , , , , , , false, , , , , , -4642.857142856967, , 2.434346045293571, , , , , , , , , , , 
1461279, , , , , , , , , , , , , , , , , , , , -4525.0000000009, , 2.292757417125117, , , , , , , , , , , 
1461479, , , , , , , , , , , , , , true, , , , , , -4237.500000000843, , 2.1604219816082413, , , , , , , , , , , 
1461679, , , , , , , , , , , , , , false, , , , , , -3874.9999999980178, , 1.9740981518831515, , , , , , , , , , , 
1461879, , , , , , , , , , , , , , , , , , , , -3575.000000000711, , 1.8213051569605316, , , , , , , , , , , 
1462079, , , , , , , , , , , , , , true, , , , , , -3237.500000000644, , 1.6474860873928838, , , , , , , , , , , 
1462279, , , , , , , , , , , , , , false, , , , , , -2773.809523809419, , 1.4738725900786347, , , , , , , , , , , 
1462479, , , , , , , , , , , , , , , , , , , , -2562.5000000005098, , 1.3187528188764612, , , , , , , , , , , 
1462679, , , , , , , , , , , , , , , , , , , , -2249.999999998849, , 1.154868174039838, , , , , , , , , , , 
1462879, , , , , , , , , , , , , , , , , , , , -1900.0000000003781, , 0.9910396622000055, , , , , , , , , , , 
1463079, , , , , , , , , , , , , , , , , , , , -1575.0000000003133, , 0.8253142099080496, , , , , , , , , , , 
1463279, , , , , , , , , , , , , , , , , , , , -1200.0000000002387, , 0.6340304257147266, , , , , , , , , , , 
1463479, , , , , , , , , , , , , , , , , , , , -875.000000000174, , 0.47587211843959987, , , , , , , , , , , 
1463679, , , , , , , , , , , , , , , , , , , , -399.99999999979536, , 0.26859747019706054, , , , , , , true, , , , 
1463879, , , , , , , , , , , , , , , , , , , , -162.50000000003234, , 0.01671961143560143, , , , , , , , , , , 
1464079, , , , , , , , , , , , , , , , , , , , 0.0, , 0.003083213072845193, , , , , , , , , , , 
1464279, , , , , , , , , , , , , , , , , , , , , , 8.709313804720004E-5, , , , , , , , , , , 
1464479, , , , , , , , , , , , , , , , , , , , , , 2.460165585607419E-6, , , , , , , , , , , 
1464679, , , , , , , , , , , , , , , , , , , , , , 6.94935886375686E-8, , , , , , , , , , , 
1464879, , , , , , , , , , , , , , , , , , , , , , 1.9630218754300755E-9, , , , , , , , , , , 
1465079, , , , , , , , , , , , , , , , , , , , , , 5.5450509305455715E-11, , , , , , , , , , , 
1465279, , , , , , , , , , , , , , , , , , , , , , 1.5663396423235413E-12, , , , , , , , , , , 
1465479, , , , , , , , , , , , , , , , , , , , , , 4.424521804839129E-14, , , , , , , , , , , 
1465679, , , , , , , , , , , , , , , , , , , , , , 1.2498178985278617E-15, , , , , , , , , , , 
1465879, , , , , , , , , , , , , , , , , , , , , , 3.530426220913142E-17, , , , , , , , , , , 
1466079, , , , , , , , , , , , , , , , , , , , , , 9.972580258285683E-19, , , , , , , , , , , 
1466279, , , , , , , , , , , , , true, , , , , , , , , 2.8170070916317305E-20, , , true, true, , , , , , , 
1466479, , , , , , , , , , , , , false, , , , , , , , , 7.957347796434385E-22, , , false, false, , , , , , , 
1466679, , , , , , , , , , , , , , , , , , , , , , 2.247753800177402E-23, , , , , , , , , , , 
1466879, , , , , , , , , , , , , , , , , , , , , , 6.349348143958075E-25, , , , , , , , , , , 
1467079, , , , , , , , , , , , , , , , , , , , , , 1.7935336979522443E-26, , , , , , , , , , , 
1467279, , , , , , , , , , , , , , , , , , , , , , 5.066288779189506E-28, , , , , , , , , , , 
1467479, , , , , , , , , , , , , , , , , , , , , , 1.4311011844074605E-29, , , , , , , , , , , 
1467679, , , , , , , , , , , , , , , , , , , , , , 4.042506634096921E-31, , , , , , , , , , , 
1467879, , , , , , , , , , , , , , , , , , , , , , 1.141908068050679E-32, , , , , , , , , , , 
1468079, , , , , , , , , , , , , , , , , , , , , , 3.225607658577244E-34, , , , , true, true, , true, true, , 
1468279, , , , , , , , , , , , , , , , , , , , , , 9.111543265329135E-36, , , , , , , , , , , 
1468479, , , , , , , , , , , , , , , , , , , , , , 2.573785452648119E-37, , , , , , , , , , , 
1468679, , , , , , , , , , , , , , , , , , , , , , -4.5018750000008946E-4, , , , , , , , , , , 
1468879, , , , , , , , , , , , , , , , , , , , , , -1.271668261592127E-5, , , , , , , , , , , 
1469079, , , , , , , , , , , , , , , , , , , , , , -3.5921480883863305E-7, , , , , , , , , , , 
1469279, , , , , , , , , , , , , , , , , , , , , , -1.0146929257118023E-8, , , , , , , , , , , 
1469479, , , , , , , , , , , , , , , , , , , , , , -2.866256368489796E-10, , , , , , , , , , , 
1469679, , , , , , , , , , , , , , , , , , , , , , -8.096464813869902E-12, , , , , false, false, , false, false, , 
1469879, , , , , , , , , , , , , , , , , , , , , , -2.2870509143176377E-13, , , , , , , , , , , 
1470079, , , , , , , , , , , , , , , , , , , , , , -6.460352764975519E-15, , , , , , , , , , , 
1470279, , , , , , , , , , , , , , , , , , , , , , -3.2427005625188927E-5, , , , , , , , , , , 
1470479, , , , , , , , , , , , , , , , , , , , , , -9.159826488299637E-7, , , , , , , , , , , 
1470679, , , , , , , , , , , , , , , , , , , , , , -2.5874242680792347E-8, , , , , , , , , , , 
1470879, , , , , , , , , , , , , , , , , , , , , , -7.308833143943241E-10, , , , , , , , , , , 
1471079, , , , , , , , , , , , , , , , true, , , , , , -2.0645644622348182E-11, , , , , , , , true, true, , 
1471279, , , , , , , , , , , , , , , , false, , , , , , -5.83188360546331E-13, , , , , , , , , , , 
1471479, , , , , , , , , , , , , , , , , , , , , , -1.6473627735922648E-14, , , , , , , , , , , 
1471679, , , , , , , , , , , , , , , , , , , , , , -4.653392096638054E-16, , , , , , , , , , , 
1471879, , , , , , , , , , , , , , , , , , , , , , -1.3144680911924654E-17, , , , , , , , , , , 
1472079, , , , , , , , , , , , , , , , , , , , , , -3.7130470136214624E-19, , , , , , , , , , , 
1472279, , , , , , , , , , , , true, , , , , , , , , , -1.0488438797214285E-20, , , , , , , , false, false, , 
1472479, , , , , , , , , , , , false, , , , , , , , , , -2.9627243608643635E-22, , , , , , , , , , , 
1472679, , , , , , , , , , , , , , , , , , , , , , -8.368963015535264E-24, , , , , , , , , , , 
1472879, , , , , , , , , , , , , , , , , , , , , , -2.364024911685113E-25, , , , , , , , , , , 
1473079, , , , , , , , , , , , , , , , , , , , , , -6.67778525570455E-27, , , , , , , , , , , 
1473279, , , , , , , , , , true, , , , , , , , , , , , -1.8863090528736703E-28, , , , , true, true, , , , , 
1473479, , , , , , , , , , false, , , , , , , , , , , , -5.3283561940144376E-30, , , , , , , , , , , 
1473679, , , , , , , , , , , , , , , , , , , , , , -1.5051287426649195E-31, , , , , , , , , , , 
1473879, , , , , , , , , , , , , , , , , , , , , , -4.251616163613298E-33, , , , , , , , , , , 
1474079, , , , , , , , , , , , , , , , , , , , , , -1.20097633446909E-34, , , , , , , , , , , 
1474279, , , , , , , , , , , , , , , , , , , , , , -3.392460891222633E-36, , , , , , , , , , , 
1474479, , , , , , , , , , , , , , , , , , , , , , -9.582862349708745E-38, , , , , , , , , , , 
1474679, , , , , , , , , , , , , , , , , , , , , , -2.7069214283667017E-39, , , , , , , , , , , 
1474879, , , , , , , , true, , , , , , , , , , , , , , -7.646383045013195E-41, , , , , false, false, , , , , 
1475079, , , , , , , , false, , , , , , , , , , , , , , -2.159913954589479E-42, , , , , , , , , , , 
1475279, , , , , , , , , , , , , , , , , , , , , , -6.101222321412374E-44, , , , , , , , , , , 
1475479, , , , , , , , , , , , , , , , , , , , , , -1.7234442944453176E-45, , , , , , , , , , , 
1475679, , , , , , , , , , , , , , , , , , , , , , -4.868303562110701E-47, , , , , , , , , , , 
1475879, , , , , , , , , , , , , , , , , , , , , , -1.3751752609148064E-48, , , , , , , , , , , 
1476079, , , , , , , , , , , , , , , , , , , , , , -3.8845297424554958E-50, , , , , , , , , , , 
1476279, , , , , , , , , , , , , , , , , , , , , , -1.0972835062480212E-51, , , , , , , , , , , 
1476479, , 0.23133680555555558, 99.99999999994884, -0.14151041666668715, 0.1779513888888889, 0.07118055555555555, , , , , , , , , , , , , , , , -3.0995543165100263E-53, , , , , , , , , , , 
1476679, -850.0000000001692, 0.7373263888888043, 662.5000000001318, -0.6469791666666139, 0.8940972222222222, 0.3576388888888889, , , , , , , , , , , , , , , , -8.755473773451939E-55, , , , , , , , , , , 
1476879, -2337.500000000465, 0.8681423611108788, 2012.5000000004004, -0.7931770833331735, 1.566840277777778, 0.6267361111111112, , , , , , , , , , , , , , , , -2.473204634268805E-56, , , , , , , , , , , 
1477079, -625.0000000001244, -0.3068576388889511, 862.5000000001716, 0.34057291666673534, 0.004340277777777762, 0.001736111111111105, , , , , , , , , , , , , , , , -6.986190948930343E-58, , , , , , , , , , , 
1477279, 87.50000000001741, 0.043750000000008706, -50.00000000000995, -0.02000000000000398, 0.0, 0.0, , , , , , , , , , , , , , , , -1.9734260278606438E-59, , , , , , , , , , , 
1477479, 1362.500000000271, -1.0048829833769426, -925.0000000001841, 0.9529658792650184, -1.2970253718285216, -0.5188101487314086, , , , , , , , , , , , , , , , -5.574440086030159E-61, , , , , , , , , , , 
1477679, 2300.0000000004575, -0.8204724409446528, -1887.5000000003756, 0.7910629921258338, -1.5157480314960627, -0.6062992125984251, , , , , , , , , , , , , , , , -1.5746413513369498E-62, , , , , , , , , , , 
1477879, 1562.4999999992006, 0.6021161417318837, -1674.999999999143, -0.529448818897295, -0.1377952755905512, -0.05511811023622048, , , , , , , , , , , , , , , , -4.44797207804601E-64, , , , , , , , , , , 
1478079, 175.00000000003482, 0.08750000000001741, 62.500000000012434, 0.025000000000004977, 0.0, 0.0, , , , , , , , , , , , , , , , -1.2564420202910936E-65, , , , , , , , , , , 
